molecule_chembl_id,pchembl_value
CHEMBL2408829,6.7
CHEMBL311119,4.22
CHEMBL51028,6.06
CHEMBL4104658,7.7533
CHEMBL5950802,7.6
CHEMBL3416624,6.76
CHEMBL5894911,7.58
CHEMBL1945644,4.54
CHEMBL5404368,6.15
CHEMBL2425736,8.67
CHEMBL5821349,8.52
CHEMBL3622641,6.29
CHEMBL3425660,5.89
CHEMBL57892,7.0
CHEMBL5590430,8.515
CHEMBL3233765,5.47
CHEMBL5558549,6.66
CHEMBL6036276,8.22
CHEMBL1241860,5.05
CHEMBL5870500,8.2467
CHEMBL1172957,5.0
CHEMBL2437488,8.03
CHEMBL4870265,6.93
CHEMBL596964,6.785
CHEMBL332971,7.02
CHEMBL3098313,4.74
CHEMBL5816313,7.6
CHEMBL5592391,6.67
CHEMBL5561612,7.9733
CHEMBL3933539,8.28
CHEMBL4281426,7.34
CHEMBL2316155,5.28
CHEMBL5925024,6.5333
CHEMBL152984,6.12
CHEMBL2064395,7.21
CHEMBL5767790,6.76
CHEMBL204223,5.2
CHEMBL4449391,7.93
CHEMBL3959248,8.225
CHEMBL3088224,5.21
CHEMBL205765,7.04
CHEMBL91980,9.46
CHEMBL4576802,6.3933
CHEMBL1241861,5.0
CHEMBL5406771,7.35
CHEMBL5559071,6.595
CHEMBL6032873,8.2
CHEMBL1241768,5.85
CHEMBL1241678,5.8
CHEMBL5180070,5.52
CHEMBL4066569,7.275
CHEMBL6052743,5.66
CHEMBL1744086,7.02
CHEMBL1788321,7.17
CHEMBL5847747,7.7983
CHEMBL5200637,8.66
CHEMBL3671517,7.85
CHEMBL5440559,7.15
CHEMBL5423938,6.925
CHEMBL5750469,7.72
CHEMBL4208829,7.77
CHEMBL4097862,7.71
CHEMBL6033743,5.8333
CHEMBL6054383,5.62
CHEMBL4085902,5.54
CHEMBL3357653,7.95
CHEMBL3357652,8.45
CHEMBL5885178,6.26
CHEMBL4462971,6.16
CHEMBL5888426,5.78
CHEMBL55994,5.01
CHEMBL1271619,5.31
CHEMBL5858630,8.5267
CHEMBL5930490,6.52
CHEMBL93423,6.41
CHEMBL111038,7.2967
CHEMBL5827368,5.69
CHEMBL604672,5.11
CHEMBL3699620,7.7
CHEMBL5191674,9.22
CHEMBL193368,6.77
CHEMBL399372,7.92
CHEMBL5805507,7.175
CHEMBL3233767,7.71
CHEMBL131577,5.0
CHEMBL475769,8.4
CHEMBL6035688,9.0
CHEMBL5785533,8.52
CHEMBL5270419,6.92
CHEMBL2385975,6.1
CHEMBL3970231,8.84
CHEMBL5944794,8.56
CHEMBL5565503,8.54
CHEMBL4060198,7.75
CHEMBL4788364,6.775
CHEMBL3622650,8.28
CHEMBL3752008,7.83
CHEMBL3671501,7.64
CHEMBL1821884,4.75
CHEMBL4519305,6.68
CHEMBL4517633,7.2475
CHEMBL4083642,7.4
CHEMBL4213609,6.17
CHEMBL6035028,5.56
CHEMBL5631544,6.32
CHEMBL6042351,5.13
CHEMBL57251,5.77
CHEMBL5768939,8.05
CHEMBL5409736,4.73
CHEMBL553351,7.91
CHEMBL1830273,4.91
CHEMBL4750196,7.7825
CHEMBL5832595,8.06
CHEMBL1945646,4.67
CHEMBL5954442,7.6933
CHEMBL5972541,4.28
CHEMBL5817539,8.4
CHEMBL5396915,7.51
CHEMBL1171273,4.5
CHEMBL5964110,6.76
CHEMBL171256,4.84
CHEMBL3622630,6.92
CHEMBL606027,4.66
CHEMBL2047015,5.63
CHEMBL4091966,7.7
CHEMBL5907329,7.6
CHEMBL307481,5.0
CHEMBL5077901,6.42
CHEMBL4454709,5.77
CHEMBL3360614,7.78
CHEMBL4441404,6.15
CHEMBL1830279,5.11
CHEMBL3092317,5.805
CHEMBL4555707,7.49
CHEMBL3676390,6.23
CHEMBL5741712,8.0
CHEMBL4791108,6.48
CHEMBL4228120,7.37
CHEMBL5832966,7.96
CHEMBL6063908,7.7
CHEMBL5775729,8.7
CHEMBL5859805,7.43
CHEMBL4441745,7.26
CHEMBL4789312,8.66
CHEMBL55993,4.795
CHEMBL86326,4.71
CHEMBL290389,6.46
CHEMBL2442329,5.86
CHEMBL4294211,8.61
CHEMBL3935007,8.15
CHEMBL5750518,6.59
CHEMBL1958219,5.22
CHEMBL2070191,6.24
CHEMBL5813402,8.4
CHEMBL49596,5.25
CHEMBL3335245,4.12
CHEMBL131193,6.04
CHEMBL3355882,9.3
CHEMBL5742635,7.95
CHEMBL5204535,8.905
CHEMBL5807191,7.85
CHEMBL3937373,6.61
CHEMBL174634,5.58
CHEMBL4454929,7.38
CHEMBL5619848,6.63
CHEMBL2347971,6.905
CHEMBL7866,6.045
CHEMBL3622653,7.57
CHEMBL3961532,7.17
CHEMBL4250210,8.19
CHEMBL4747759,6.55
CHEMBL5978804,7.43
CHEMBL215559,6.94
CHEMBL5840304,6.26
CHEMBL3953921,7.23
CHEMBL353823,5.08
CHEMBL462162,6.14
CHEMBL3088223,4.91
CHEMBL5279636,7.16
CHEMBL53299,8.64
CHEMBL5178571,8.85
CHEMBL5899957,7.6
CHEMBL3671582,7.31
CHEMBL5569412,5.82
CHEMBL1230609,5.51
CHEMBL5945102,5.285
CHEMBL187007,4.54
CHEMBL5828219,8.7
CHEMBL50245,6.065
CHEMBL5286080,7.825
CHEMBL1172951,4.91
CHEMBL1241492,5.08
CHEMBL296582,5.51
CHEMBL3416598,6.56
CHEMBL5395951,7.675
CHEMBL243837,7.68
CHEMBL2334003,7.87
CHEMBL2335377,4.07
CHEMBL461114,7.12
CHEMBL3218424,6.19
CHEMBL5437181,6.495
CHEMBL4591886,8.83
CHEMBL2031313,7.43
CHEMBL4090582,7.0
CHEMBL104466,5.43
CHEMBL75880,5.83
CHEMBL604485,5.48
CHEMBL3087209,6.15
CHEMBL5912978,7.92
CHEMBL65038,7.82
CHEMBL3915538,5.21
CHEMBL4759650,7.32
CHEMBL1958024,5.37
CHEMBL201511,4.7633
CHEMBL589165,4.44
CHEMBL5879127,8.52
CHEMBL5968167,7.7433
CHEMBL4205688,6.63
CHEMBL93032,9.77
CHEMBL429057,5.96
CHEMBL3416599,6.62
CHEMBL3977926,7.465
CHEMBL518803,5.89
CHEMBL6022533,5.26
CHEMBL5833420,7.43
CHEMBL1641993,5.16
CHEMBL5178865,8.47
CHEMBL3678949,8.3233
CHEMBL3353395,4.47
CHEMBL540082,6.8
CHEMBL403357,6.57
CHEMBL5802671,6.32
CHEMBL5961642,7.0
CHEMBL1683971,5.38
CHEMBL5971053,8.3
CHEMBL5976557,5.33
CHEMBL1990583,5.68
CHEMBL495617,4.52
CHEMBL118205,5.09
CHEMBL1242470,4.96
CHEMBL448154,6.31
CHEMBL247916,6.28
CHEMBL1683972,7.42
CHEMBL122182,8.1
CHEMBL4473875,9.16
CHEMBL1202478,7.0
CHEMBL5567954,6.92
CHEMBL5987547,7.64
CHEMBL67027,6.16
CHEMBL589825,4.94
CHEMBL4282688,8.675
CHEMBL46946,5.16
CHEMBL5180289,7.595
CHEMBL3360620,9.09
CHEMBL5895755,8.1
CHEMBL332765,7.54
CHEMBL4878626,7.9
CHEMBL1243316,8.87
CHEMBL251291,6.94
CHEMBL5771047,8.46
CHEMBL289213,7.685
CHEMBL5200991,7.7875
CHEMBL5206436,7.99
CHEMBL5863176,4.61
CHEMBL1232944,5.69
CHEMBL1241681,5.68
CHEMBL5863747,5.0533
CHEMBL5798951,8.52
CHEMBL5779120,7.85
CHEMBL3085374,8.05
CHEMBL5078413,8.62
CHEMBL5192223,9.805
CHEMBL5786862,9.0
CHEMBL6024600,8.225
CHEMBL4293126,8.465
CHEMBL3353407,5.2133
CHEMBL196018,7.05
CHEMBL5887896,9.7
CHEMBL4456494,5.37
CHEMBL3263966,5.24
CHEMBL1830130,4.71
CHEMBL214478,8.05
CHEMBL168921,5.66
CHEMBL3416625,8.3
CHEMBL5176295,6.31
CHEMBL1172950,4.84
CHEMBL5944318,7.18
CHEMBL485321,5.66
CHEMBL3676373,6.65
CHEMBL5857090,8.05
CHEMBL3671504,7.05
CHEMBL1683969,6.81
CHEMBL5964212,6.76
CHEMBL4794857,6.67
CHEMBL21096,4.23
CHEMBL3699599,7.48
CHEMBL139095,8.62
CHEMBL5828421,7.22
CHEMBL1821873,6.09
CHEMBL5742722,7.89
CHEMBL3622636,7.04
CHEMBL5958646,8.52
CHEMBL5829030,6.71
CHEMBL4447976,6.81
CHEMBL1828865,5.17
CHEMBL5946595,5.46
CHEMBL4278886,7.67
CHEMBL5999776,7.96
CHEMBL2070200,5.94
CHEMBL3633942,5.84
CHEMBL2048910,7.68
CHEMBL3133903,5.64
CHEMBL5905455,6.32
CHEMBL6061803,7.89
CHEMBL4521506,8.4
CHEMBL1830265,4.69
CHEMBL3344211,7.83
CHEMBL2408045,8.16
CHEMBL504135,4.05
CHEMBL6022365,8.7
CHEMBL383246,7.6
CHEMBL419137,8.0
CHEMBL1958027,4.96
CHEMBL257815,7.8
CHEMBL5633067,8.965
CHEMBL5429838,7.175
CHEMBL3935034,7.75
CHEMBL3958631,7.7183
CHEMBL544867,7.96
CHEMBL94431,8.42
CHEMBL402316,7.32
CHEMBL608860,6.97
CHEMBL3085379,6.7
CHEMBL5872428,7.6
CHEMBL5979209,7.58
CHEMBL6026968,6.76
CHEMBL591051,4.71
CHEMBL5793320,9.0
CHEMBL4447225,6.23
CHEMBL225928,8.36
CHEMBL5289304,8.595
CHEMBL604094,7.08
CHEMBL5889345,5.78
CHEMBL5852751,7.26
CHEMBL358934,8.22
CHEMBL5922695,7.6
CHEMBL257816,7.89
CHEMBL1914667,8.33
CHEMBL2087360,8.025
CHEMBL6054496,7.785
CHEMBL1173814,7.16
CHEMBL4646281,5.63
CHEMBL6058940,6.52
CHEMBL1821885,4.59
CHEMBL1172573,5.2
CHEMBL176815,6.1
CHEMBL2424664,6.8
CHEMBL5291434,7.805
CHEMBL31326,7.91
CHEMBL461571,5.65
CHEMBL6026532,6.76
CHEMBL4067373,6.42
CHEMBL2424676,6.24
CHEMBL1241944,5.58
CHEMBL218677,8.7
CHEMBL4852264,7.41
CHEMBL3221556,6.05
CHEMBL5758176,7.47
CHEMBL5821647,8.0
CHEMBL5584189,8.54
CHEMBL5400539,8.14
CHEMBL5289358,8.14
CHEMBL5208416,8.25
CHEMBL3754057,7.58
CHEMBL1241301,4.0
CHEMBL2047025,5.81
CHEMBL3903249,6.16
CHEMBL3903870,7.72
CHEMBL306029,5.72
CHEMBL593760,5.64
CHEMBL5871879,7.06
CHEMBL4282460,7.86
CHEMBL401644,5.08
CHEMBL3926223,6.85
CHEMBL3894726,6.23
CHEMBL5189711,7.5
CHEMBL3923650,6.28
CHEMBL2335019,4.57
CHEMBL24026,6.1
CHEMBL3357651,8.02
CHEMBL3357650,8.25
CHEMBL3818547,8.6867
CHEMBL5952214,5.26
CHEMBL5856403,5.962
CHEMBL3741324,5.62
CHEMBL3086103,7.26
CHEMBL4077973,7.2
CHEMBL1645474,8.22
CHEMBL5744898,8.52
CHEMBL4591327,6.1267
CHEMBL31588,8.255
CHEMBL2148053,7.96
CHEMBL513362,7.85
CHEMBL470218,7.89
CHEMBL3805782,7.255
CHEMBL3088225,5.0
CHEMBL5882437,6.32
CHEMBL66409,7.6
CHEMBL3357654,8.335
CHEMBL3357655,8.3
CHEMBL5994362,7.89
CHEMBL3919609,8.82
CHEMBL4279863,4.35
CHEMBL5980501,8.51
CHEMBL5270334,7.47
CHEMBL3623286,8.64
CHEMBL365606,6.7
CHEMBL3916141,6.13
CHEMBL5903857,8.3
CHEMBL3612571,5.89
CHEMBL6026502,6.89
CHEMBL5839323,8.7
CHEMBL2424795,5.47
CHEMBL6034481,7.6
CHEMBL5770931,5.26
CHEMBL470011,8.0
CHEMBL203644,9.52
CHEMBL4576626,4.79
CHEMBL196925,6.92
CHEMBL1257998,5.64
CHEMBL3114686,7.735
CHEMBL4227210,8.38
CHEMBL135902,8.0
CHEMBL4740063,8.125
CHEMBL328244,6.24
CHEMBL5913484,6.76
CHEMBL5784511,6.6
CHEMBL3663927,8.885
CHEMBL3746711,5.9
CHEMBL5560649,6.92
CHEMBL4588202,6.18
CHEMBL54475,6.16
CHEMBL1958215,6.62
CHEMBL5911586,6.76
CHEMBL97771,6.43
CHEMBL247468,6.4
CHEMBL451074,6.64
CHEMBL4279008,5.82
CHEMBL158805,5.28
CHEMBL500591,7.57
CHEMBL3946232,7.865
CHEMBL5270336,6.19
CHEMBL3752370,7.74
CHEMBL338175,8.82
CHEMBL4642158,6.94
CHEMBL5946980,8.7
CHEMBL1645471,7.3
CHEMBL347854,4.54
CHEMBL3612580,5.12
CHEMBL4741678,7.54
CHEMBL1630118,8.66
CHEMBL135577,5.34
CHEMBL4245415,8.51
CHEMBL4761468,9.74
CHEMBL5823957,7.6
CHEMBL592427,5.65
CHEMBL78280,5.4
CHEMBL5559069,6.18
CHEMBL3263964,6.77
CHEMBL4064361,7.7
CHEMBL5824770,8.52
CHEMBL475352,5.58
CHEMBL1278149,5.23
CHEMBL4465727,6.26
CHEMBL5876724,8.25
CHEMBL204638,8.82
CHEMBL5833997,6.26
CHEMBL3671560,6.53
CHEMBL593294,6.64
CHEMBL5745455,7.24
CHEMBL3961961,8.4
CHEMBL3960332,6.96
CHEMBL2283259,4.53
CHEMBL6043477,6.45
CHEMBL5772446,8.7
CHEMBL4165126,6.08
CHEMBL5853424,5.06
CHEMBL4860202,5.0
CHEMBL5931975,9.0
CHEMBL5790308,8.0
CHEMBL61119,5.28
CHEMBL4288246,8.15
CHEMBL4102179,6.82
CHEMBL1171822,4.71
CHEMBL4553708,4.18
CHEMBL232082,6.77
CHEMBL1828883,4.48
CHEMBL5961562,6.1683
CHEMBL500640,6.85
CHEMBL2031307,9.17
CHEMBL335718,5.89
CHEMBL5280635,7.07
CHEMBL422066,6.37
CHEMBL2437461,5.8617
CHEMBL5565051,6.08
CHEMBL3092303,5.93
CHEMBL2070197,6.2
CHEMBL5963945,7.58
CHEMBL525725,7.31
CHEMBL153525,8.91
CHEMBL5874947,6.26
CHEMBL438440,7.13
CHEMBL5789472,7.71
CHEMBL5893218,9.0267
CHEMBL5779580,6.73
CHEMBL4637355,5.41
CHEMBL5173986,6.885
CHEMBL5170653,7.24
CHEMBL3785393,7.33
CHEMBL3360615,7.45
CHEMBL5981661,7.5067
CHEMBL3699602,8.26
CHEMBL473141,4.99
CHEMBL5760623,8.4
CHEMBL592707,5.49
CHEMBL5436057,5.945
CHEMBL3233790,7.93
CHEMBL4160854,5.27
CHEMBL3975588,6.19
CHEMBL5860078,8.52
CHEMBL2070193,6.1
CHEMBL2048791,6.02
CHEMBL1241864,5.85
CHEMBL6026193,8.4
CHEMBL3622671,8.28
CHEMBL118130,8.22
CHEMBL4088760,7.45
CHEMBL5190204,8.4
CHEMBL5436096,7.64
CHEMBL31816,7.78
CHEMBL5750984,6.75
CHEMBL3671487,8.4
CHEMBL5759591,6.76
CHEMBL77397,5.56
CHEMBL3671572,7.5
CHEMBL2333998,6.38
CHEMBL1241675,4.92
CHEMBL5914292,7.6267
CHEMBL2385979,5.82
CHEMBL5801199,6.685
CHEMBL5892140,8.7
CHEMBL384699,7.29
CHEMBL3086106,8.14
CHEMBL516047,8.06
CHEMBL243410,6.115
CHEMBL4175024,9.7
CHEMBL5624580,7.915
CHEMBL5428623,7.25
CHEMBL4097883,7.75
CHEMBL4793338,9.0267
CHEMBL1242847,5.37
CHEMBL1241586,6.03
CHEMBL5572670,8.83
CHEMBL5789905,7.405
CHEMBL3741069,5.59
CHEMBL2325108,6.68
CHEMBL3114687,7.84
CHEMBL3353410,7.7889
CHEMBL4741340,7.855
CHEMBL334255,5.46
CHEMBL5741413,5.9783
CHEMBL5619849,6.47
CHEMBL55748,4.95
CHEMBL78685,5.8
CHEMBL62843,4.0
CHEMBL5619554,6.67
CHEMBL331906,7.58
CHEMBL5192185,5.25
CHEMBL4786168,6.98
CHEMBL122411,7.52
CHEMBL3972316,8.345
CHEMBL5280292,6.47
CHEMBL291701,6.17
CHEMBL5946210,6.76
CHEMBL5987223,8.34
CHEMBL3759480,8.82
CHEMBL593292,6.17
CHEMBL1945448,7.05
CHEMBL5183327,6.78
CHEMBL5798503,4.85
CHEMBL417478,8.36
CHEMBL1630111,8.54
CHEMBL5918652,9.0
CHEMBL6003119,7.5
CHEMBL80155,5.22
CHEMBL4536115,6.19
CHEMBL3622638,8.0
CHEMBL5898294,8.48
CHEMBL444619,8.3
CHEMBL4797395,7.39
CHEMBL1545480,6.97
CHEMBL3758582,9.3
CHEMBL3699585,7.7
CHEMBL5925992,8.55
CHEMBL4209019,7.6875
CHEMBL4291900,7.02
CHEMBL63469,8.19
CHEMBL6048009,5.9125
CHEMBL595374,5.85
CHEMBL5973763,5.26
CHEMBL185327,4.96
CHEMBL76589,6.95
CHEMBL5862436,9.1867
CHEMBL1829272,4.58
CHEMBL469354,8.0
CHEMBL4204937,5.4267
CHEMBL1093099,4.82
CHEMBL3758951,8.1
CHEMBL432903,6.7
CHEMBL5872217,7.52
CHEMBL5411886,9.05
CHEMBL1242028,5.16
CHEMBL365805,5.745
CHEMBL4463012,7.365
CHEMBL3355889,9.28
CHEMBL5831921,9.31
CHEMBL2437486,7.072
CHEMBL5279914,7.7
CHEMBL589120,4.83
CHEMBL165788,8.96
CHEMBL3806213,7.62
CHEMBL105436,5.76
CHEMBL5396086,9.76
CHEMBL4105503,6.38
CHEMBL3671581,7.75
CHEMBL30432,8.575
CHEMBL1914671,7.48
CHEMBL6021920,6.7
CHEMBL6022955,8.46
CHEMBL5790648,10.54
CHEMBL251732,7.19
CHEMBL4081698,5.33
CHEMBL5742497,7.47
CHEMBL4740234,7.505
CHEMBL3978686,7.08
CHEMBL5899926,5.26
CHEMBL4794223,7.585
CHEMBL5804773,9.0
CHEMBL1688860,5.31
CHEMBL93734,7.55
CHEMBL4292715,5.57
CHEMBL4846607,7.08
CHEMBL3234745,6.89
CHEMBL5750713,6.26
CHEMBL5853466,6.52
CHEMBL5837340,7.51
CHEMBL372293,6.7
CHEMBL4519470,6.79
CHEMBL297968,7.925
CHEMBL4287629,6.1
CHEMBL5956184,8.855
CHEMBL1242853,6.41
CHEMBL1242024,6.02
CHEMBL5565103,7.24
CHEMBL379047,6.81
CHEMBL5849866,8.52
CHEMBL3905552,6.17
CHEMBL5400143,7.82
CHEMBL5836136,8.15
CHEMBL4094471,5.35
CHEMBL4060003,7.28
CHEMBL5803675,8.7
CHEMBL5972309,9.69
CHEMBL5619530,7.29
CHEMBL3760023,7.58
CHEMBL5571590,6.04
CHEMBL5840159,7.29
CHEMBL2408825,6.21
CHEMBL6040910,8.4
CHEMBL2425737,7.6
CHEMBL4877452,6.75
CHEMBL572030,6.75
CHEMBL3353409,5.2833
CHEMBL5570405,7.64
CHEMBL505463,6.55
CHEMBL5819792,6.76
CHEMBL3623278,8.3
CHEMBL74722,7.6
CHEMBL320705,7.18
CHEMBL4446124,7.0
CHEMBL5786877,9.04
CHEMBL5268143,7.72
CHEMBL56912,8.1
CHEMBL3754040,7.03
CHEMBL4086821,6.53
CHEMBL540292,5.14
CHEMBL2029431,7.724
CHEMBL5895880,8.22
CHEMBL55360,5.14
CHEMBL420885,6.57
CHEMBL3786343,7.68
CHEMBL6028345,6.4514
CHEMBL4283970,7.62
CHEMBL5881427,8.3
CHEMBL5278452,7.15
CHEMBL5266798,7.62
CHEMBL4284071,9.15
CHEMBL5829312,5.9575
CHEMBL5404784,6.84
CHEMBL4290375,6.04
CHEMBL5850442,6.52
CHEMBL5597403,6.85
CHEMBL5918623,7.29
CHEMBL335012,5.09
CHEMBL5892653,5.26
CHEMBL3436358,7.22
CHEMBL597569,7.98
CHEMBL3828079,7.165
CHEMBL3787220,8.05
CHEMBL6000674,8.52
CHEMBL279481,4.54
CHEMBL5184313,6.6567
CHEMBL5937054,8.22
CHEMBL6028388,6.26
CHEMBL1169856,5.29
CHEMBL4757145,8.18
CHEMBL3671496,8.7
CHEMBL590878,8.2
CHEMBL5950803,9.015
CHEMBL93284,6.27
CHEMBL5206697,6.9075
CHEMBL5914297,8.7
CHEMBL2047016,5.85
CHEMBL4861346,7.645
CHEMBL1782692,7.51
CHEMBL3355875,9.33
CHEMBL6050060,5.1
CHEMBL3937949,8.21
CHEMBL96065,9.05
CHEMBL5896779,4.79
CHEMBL2347969,6.695
CHEMBL2425093,7.44
CHEMBL2031297,8.05
CHEMBL2437471,8.07
CHEMBL4063701,5.23
CHEMBL5868212,6.26
CHEMBL5879850,9.1
CHEMBL1760035,6.07
CHEMBL3699617,7.225
CHEMBL2426284,5.615
CHEMBL31630,7.38
CHEMBL4074766,5.9
CHEMBL460736,8.07
CHEMBL3655350,9.0
CHEMBL1242658,4.81
CHEMBL1242657,5.06
CHEMBL5175873,8.67
CHEMBL91914,4.92
CHEMBL448628,7.6
CHEMBL6042374,6.43
CHEMBL54474,6.03
CHEMBL245869,7.14
CHEMBL69964,6.68
CHEMBL2018773,5.04
CHEMBL176891,8.88
CHEMBL255871,8.1
CHEMBL408565,4.88
CHEMBL1830129,4.63
CHEMBL5826650,8.15
CHEMBL5275642,8.7575
CHEMBL2029699,5.07
CHEMBL6062783,8.7
CHEMBL5289352,6.26
CHEMBL4087375,7.65
CHEMBL4093954,7.8
CHEMBL5768666,7.6
CHEMBL5756092,6.13
CHEMBL5274305,7.43
CHEMBL3699621,7.7
CHEMBL5755058,8.9967
CHEMBL5955416,7.48
CHEMBL1944641,4.09
CHEMBL161956,9.66
CHEMBL521155,4.46
CHEMBL5597916,7.444
CHEMBL5968112,8.15
CHEMBL5920179,6.26
CHEMBL5978253,6.52
CHEMBL1821867,5.72
CHEMBL2426248,5.64
CHEMBL511449,4.75
CHEMBL53428,8.945
CHEMBL2426290,5.9333
CHEMBL3655346,7.72
CHEMBL4778159,7.48
CHEMBL1981977,5.01
CHEMBL5762278,6.76
CHEMBL2426287,6.72
CHEMBL4216784,5.5667
CHEMBL5813773,8.2
CHEMBL2178368,7.04
CHEMBL371863,6.7
CHEMBL1944927,4.18
CHEMBL205059,9.05
CHEMBL3909201,9.125
CHEMBL4078920,6.59
CHEMBL3759015,6.64
CHEMBL5834686,9.0
CHEMBL1923007,7.47
CHEMBL5206683,7.72
CHEMBL5780557,7.69
CHEMBL5917268,8.52
CHEMBL5265797,5.61
CHEMBL1928949,6.43
CHEMBL5814141,8.4
CHEMBL4538066,6.75
CHEMBL5929353,7.48
CHEMBL5949485,8.7
CHEMBL5272858,6.97
CHEMBL596755,7.81
CHEMBL5993924,8.22
CHEMBL47940,5.5
CHEMBL3416629,7.58
CHEMBL5900120,5.16
CHEMBL5832640,6.93
CHEMBL1821877,5.03
CHEMBL3628792,5.88
CHEMBL493428,7.62
CHEMBL5631083,8.2
CHEMBL473427,8.1
CHEMBL5784215,5.72
CHEMBL73625,4.12
CHEMBL3954906,7.48
CHEMBL6036007,7.85
CHEMBL418907,5.535
CHEMBL5572504,9.8
CHEMBL109296,5.35
CHEMBL284326,7.38
CHEMBL5971019,6.05
CHEMBL332938,6.7
CHEMBL1221700,6.16
CHEMBL305246,8.55
CHEMBL590558,7.49
CHEMBL3219127,7.974
CHEMBL248877,6.44
CHEMBL3612593,7.28
CHEMBL4878421,6.24
CHEMBL6030424,7.63
CHEMBL4784777,9.4
CHEMBL5200598,7.2067
CHEMBL356850,7.755
CHEMBL496174,8.15
CHEMBL495979,6.96
CHEMBL571809,6.62
CHEMBL4061829,8.01
CHEMBL95774,7.1
CHEMBL5912662,8.3
CHEMBL5758862,7.89
CHEMBL4289490,8.05
CHEMBL116595,6.08
CHEMBL4228848,6.89
CHEMBL1821874,6.01
CHEMBL253292,6.42
CHEMBL6018816,8.52
CHEMBL5926581,5.96
CHEMBL6020997,8.22
CHEMBL6007655,6.1725
CHEMBL3344217,7.05
CHEMBL5862480,4.86
CHEMBL4098444,8.57
CHEMBL4634317,4.72
CHEMBL3753305,7.68
CHEMBL2437224,7.89
CHEMBL3916644,6.29
CHEMBL3809045,6.06
CHEMBL5782176,6.26
CHEMBL175409,6.1
CHEMBL1619395,7.09
CHEMBL5835925,5.62
CHEMBL3297998,6.47
CHEMBL1910275,4.32
CHEMBL6058591,8.4
CHEMBL6022727,6.56
CHEMBL139307,6.71
CHEMBL5846040,6.52
CHEMBL4575583,9.0
CHEMBL373207,8.51
CHEMBL4099713,7.31
CHEMBL3086104,7.45
CHEMBL312753,9.0
CHEMBL3676363,7.72
CHEMBL4171115,6.09
CHEMBL3216699,5.64
CHEMBL6043071,7.885
CHEMBL137788,6.47
CHEMBL2437227,7.68
CHEMBL4454516,9.23
CHEMBL1098119,5.79
CHEMBL4077419,6.83
CHEMBL5186680,10.135
CHEMBL5772311,7.6
CHEMBL5902984,6.26
CHEMBL1829274,4.67
CHEMBL5888373,5.26
CHEMBL3916927,8.89
CHEMBL5802687,6.26
CHEMBL3233786,8.35
CHEMBL4435699,7.82
CHEMBL5555620,7.0
CHEMBL4076434,7.8
CHEMBL154911,4.0
CHEMBL4859473,6.84
CHEMBL460746,6.55
CHEMBL5281118,5.72
CHEMBL6022949,7.52
CHEMBL1242201,6.36
CHEMBL3671530,6.9
CHEMBL5811425,8.3
CHEMBL4129387,7.52
CHEMBL6039588,7.88
CHEMBL5565728,6.89
CHEMBL6023228,8.4
CHEMBL6019018,7.57
CHEMBL3040806,7.38
CHEMBL3092324,6.78
CHEMBL91748,6.6
CHEMBL2336361,5.0
CHEMBL3425666,6.145
CHEMBL5880574,6.28
CHEMBL403569,6.49
CHEMBL249927,7.01
CHEMBL208358,6.96
CHEMBL3678957,7.68
CHEMBL5824767,6.28
CHEMBL3633934,7.64
CHEMBL3805299,7.13
CHEMBL5938227,8.7
CHEMBL3297893,6.91
CHEMBL204268,6.73
CHEMBL2335013,4.71
CHEMBL4288080,7.87
CHEMBL2148046,7.28
CHEMBL5180894,8.0567
CHEMBL5889356,7.26
CHEMBL440453,6.68
CHEMBL4071463,8.55
CHEMBL3699611,7.725
CHEMBL1270795,5.3
CHEMBL258940,8.52
CHEMBL5435225,7.52
CHEMBL421326,8.4
CHEMBL91484,7.57
CHEMBL5812980,6.52
CHEMBL1928711,5.79
CHEMBL5809227,8.3
CHEMBL5207479,7.89
CHEMBL122721,4.57
CHEMBL5286092,7.21
CHEMBL162719,8.19
CHEMBL514436,7.57
CHEMBL4637274,8.62
CHEMBL3671547,6.06
CHEMBL410659,5.02
CHEMBL5969574,5.66
CHEMBL490775,5.16
CHEMBL311133,5.16
CHEMBL5988246,7.38
CHEMBL5820547,7.91
CHEMBL29641,6.9
CHEMBL112925,5.06
CHEMBL432941,5.05
CHEMBL2031311,7.9
CHEMBL3655341,9.0
CHEMBL4083224,6.68
CHEMBL5934729,9.0
CHEMBL1242755,6.27
CHEMBL5573322,4.49
CHEMBL102726,6.5
CHEMBL325245,8.0
CHEMBL5175891,6.725
CHEMBL6021002,7.79
CHEMBL5879816,8.7
CHEMBL336410,5.16
CHEMBL5076067,9.075
CHEMBL7775,5.06
CHEMBL5865099,6.7767
CHEMBL6021032,5.62
CHEMBL5416252,8.1
CHEMBL4289728,6.69
CHEMBL6002699,8.4
CHEMBL5563485,7.11
CHEMBL241919,7.18
CHEMBL5980554,6.4825
CHEMBL3133901,5.66
CHEMBL2048908,8.15
CHEMBL1094835,5.61
CHEMBL4869634,5.71
CHEMBL3360606,9.49
CHEMBL168661,6.53
CHEMBL1829275,4.61
CHEMBL3806066,6.88
CHEMBL1242200,4.96
CHEMBL1760057,5.64
CHEMBL5439238,8.43
CHEMBL2425088,6.72
CHEMBL3325470,4.98
CHEMBL3699614,7.98
CHEMBL3678946,8.8733
CHEMBL6044345,7.23
CHEMBL122260,5.01
CHEMBL47173,5.0
CHEMBL341319,8.59
